key,collection_date,Air Temperature [p:707],Bacteria Sample Picture [f:748],Bacteria Threshold [p:1716],Boating Conditions [p:714],Conductivity [p:709],Current Site Conditions Photo [f:749],Duplicate Bacteria Concentration [f:751],Duplicate Bacteria Photo [f:2925],E Coli Concentration [p:711],E Coli Count [p:712],Enterococcus Bacteria Concentration [p:1690],Gauge Height [p:715],Salinity [p:1715],Site conditions and comments [f:750],Turbidity [p:710],Water Temperature [p:708],latitude,longitude,owner_id,owner_first_name,owner_last_name,certified,certifier_id,certifier_first_name,certifier_last_name,dataset_id,dataset_name,dataset_key,station_id,station_name
e2f5cc06db2ec99e,2013-08-01 00:00:00.000000,24.0,,,,,,,,1.0,34.0,,,,,3.37,26.0,37.530947,-77.431925,1216,Water Reporter,Team,True,1216.0,Water Reporter,Team,863,Swimming Conditions,d0edd64e15a8916b,J15,
f1eefbe63953c43e,2013-08-01 00:00:00.000000,23.5,,,,,,,,3.0,100.0,,,,,3.36,26.0,37.534353,-77.445372,1216,Water Reporter,Team,True,1216.0,Water Reporter,Team,863,Swimming Conditions,d0edd64e15a8916b,J20,James River at Tredegar Beach
e570cbe21de54ae4,2013-08-02 00:00:00.000000,27.0,,,,,,,,9.0,300.0,,,,,2.81,23.0,37.529933,-79.679078,1216,Water Reporter,Team,True,1216.0,Water Reporter,Team,863,Swimming Conditions,d0edd64e15a8916b,J40,James River at Buchanan
00e5d880f2cbfd93,2013-08-08 00:00:00.000000,27.0,,,,,,,,1.0,34.0,,,,,3.16,27.0,37.311187,-77.297991,1216,Water Reporter,Team,True,1216.0,Water Reporter,Team,863,Swimming Conditions,d0edd64e15a8916b,A02,Appomattox River at Hopewell
0c762db20c1e5c16,2013-08-08 00:00:00.000000,29.3,,,,,,,,3.0,100.0,,,,,15.3,26.0,37.316523,-77.273569,1216,Water Reporter,Team,True,1216.0,Water Reporter,Team,863,Swimming Conditions,d0edd64e15a8916b,A01,Appomattox River at City Point
3dc2aad22100bcd8,2013-08-08 00:00:00.000000,28.0,,,,,,,,0.0,34.0,,,,,1.3,25.0,37.41605,-79.13675,1216,Water Reporter,Team,True,1216.0,Water Reporter,Team,863,Swimming Conditions,d0edd64e15a8916b,J35,James River at Lynchburg
6624649e1e6eb126,2013-08-08 00:00:00.000000,28.0,,,,,,,,8.0,267.0,,,,,27.4,25.0,37.6661,-77.888811,1216,Water Reporter,Team,True,1216.0,Water Reporter,Team,863,Swimming Conditions,d0edd64e15a8916b,J25,James River at Maidens
6e2ae8f681af2988,2013-08-08 00:00:00.000000,27.5,,,,,,,,0.0,34.0,,,,,9.87,27.0,37.530947,-77.431925,1216,Water Reporter,Team,True,1216.0,Water Reporter,Team,863,Swimming Conditions,d0edd64e15a8916b,J10,James River at 14th Street
dbb94377237339aa,2013-08-08 00:00:00.000000,26.0,,,,,,,,4.5,150.0,,,,,1.84,25.0,37.797533,-78.49055,1216,Water Reporter,Team,True,1216.0,Water Reporter,Team,863,Swimming Conditions,d0edd64e15a8916b,J30,James River at Scottsville
de62464bb5231be4,2013-08-08 00:00:00.000000,28.5,,,,,,,,0.0,34.0,,,,,11.85,26.5,37.530947,-77.431925,1216,Water Reporter,Team,True,1216.0,Water Reporter,Team,863,Swimming Conditions,d0edd64e15a8916b,J15,
e611ed0b29f24d40,2013-08-08 00:00:00.000000,27.0,,,,,,,,0.0,34.0,,,,,10.83,27.0,37.534353,-77.445372,1216,Water Reporter,Team,True,1216.0,Water Reporter,Team,863,Swimming Conditions,d0edd64e15a8916b,J20,James River at Tredegar Beach
f6924aca0a0d737b,2013-08-08 00:00:00.000000,28.0,,,,,,,,1.0,34.0,,,,,1.81,24.0,37.529933,-79.679078,1216,Water Reporter,Team,True,1216.0,Water Reporter,Team,863,Swimming Conditions,d0edd64e15a8916b,J40,James River at Buchanan
f720a7f415c61af2,2013-08-08 00:00:00.000000,28.5,,,,,,,,1.0,34.0,,,,,,27.0,37.2239,-76.788613,1216,Water Reporter,Team,True,1216.0,Water Reporter,Team,863,Swimming Conditions,d0edd64e15a8916b,J05,James River at Jamestown Beach
0f63a280e9fb29c4,2013-08-15 00:00:00.000000,24.0,,,,,,,,0.0,34.0,,,,,2.04,25.5,37.41605,-79.13675,1216,Water Reporter,Team,True,1216.0,Water Reporter,Team,863,Swimming Conditions,d0edd64e15a8916b,J35,James River at Lynchburg
191fa62a4e04e48f,2013-08-15 00:00:00.000000,21.0,,,,,,,,2.0,67.0,,,,,4.13,25.0,37.530947,-77.431925,1216,Water Reporter,Team,True,1216.0,Water Reporter,Team,863,Swimming Conditions,d0edd64e15a8916b,J15,
324aecccbbe9907e,2013-08-15 00:00:00.000000,19.0,,,,,,,,1.0,34.0,,,,,45.0,27.0,37.316523,-77.273569,1216,Water Reporter,Team,True,1216.0,Water Reporter,Team,863,Swimming Conditions,d0edd64e15a8916b,A01,Appomattox River at City Point
63763461a4a1a794,2013-08-15 00:00:00.000000,24.9,,,,,,,,0.0,34.0,,,,,11.9,25.0,37.2239,-76.788613,1216,Water Reporter,Team,True,1216.0,Water Reporter,Team,863,Swimming Conditions,d0edd64e15a8916b,J05,James River at Jamestown Beach
800aa824d2673624,2013-08-15 00:00:00.000000,24.0,,,,,,,,12.0,400.0,,,,,2.51,22.0,37.529933,-79.679078,1216,Water Reporter,Team,True,1216.0,Water Reporter,Team,863,Swimming Conditions,d0edd64e15a8916b,J40,James River at Buchanan
842317db45355a77,2013-08-15 00:00:00.000000,19.5,,,,,,,,3.0,100.0,,,,,2.64,24.5,37.797533,-78.49055,1216,Water Reporter,Team,True,1216.0,Water Reporter,Team,863,Swimming Conditions,d0edd64e15a8916b,J30,James River at Scottsville
b626a2adfac7b7c0,2013-08-15 00:00:00.000000,22.0,,,,,,,,1.0,33.0,,,,,4.7,25.0,37.534353,-77.445372,1216,Water Reporter,Team,True,1216.0,Water Reporter,Team,863,Swimming Conditions,d0edd64e15a8916b,J20,James River at Tredegar Beach
cc1c7a1c2c3e9bcc,2013-08-15 00:00:00.000000,25.0,,,,,,,,0.0,34.0,,,,,12.2,24.5,37.6661,-77.888811,1216,Water Reporter,Team,True,1216.0,Water Reporter,Team,863,Swimming Conditions,d0edd64e15a8916b,J25,James River at Maidens
cf2882fb7528ffc8,2013-08-15 00:00:00.000000,22.0,,,,,,,,3.0,67.0,,,,,4.7,25.0,37.530947,-77.431925,1216,Water Reporter,Team,True,1216.0,Water Reporter,Team,863,Swimming Conditions,d0edd64e15a8916b,J10,James River at 14th Street
ea56300708eeea71,2013-08-15 00:00:00.000000,19.0,,,,,,,,5.0,167.0,,,,,2.25,24.0,37.311187,-77.297991,1216,Water Reporter,Team,True,1216.0,Water Reporter,Team,863,Swimming Conditions,d0edd64e15a8916b,A02,Appomattox River at Hopewell
01ab5929815d6bbc,2013-08-22 00:00:00.000000,28.5,,,,,,,,2.0,67.0,,,,,17.2,26.5,37.316523,-77.273569,1216,Water Reporter,Team,True,1216.0,Water Reporter,Team,863,Swimming Conditions,d0edd64e15a8916b,A01,Appomattox River at City Point
0b113aee68d147e3,2013-08-22 00:00:00.000000,31.0,,,,,,,,0.0,34.0,,,,,1.98,23.0,37.41605,-79.13675,1216,Water Reporter,Team,True,1216.0,Water Reporter,Team,863,Swimming Conditions,d0edd64e15a8916b,J35,James River at Lynchburg
530c8a2ee6733d88,2013-08-22 00:00:00.000000,26.0,,,,,,,,2.0,34.0,,,,,7.09,27.0,37.530947,-77.431925,1216,Water Reporter,Team,True,1216.0,Water Reporter,Team,863,Swimming Conditions,d0edd64e15a8916b,J10,James River at 14th Street
80423b3a4aeba517,2013-08-22 00:00:00.000000,30.5,,,,,,,,0.0,34.0,,,,,2.55,27.0,37.797533,-78.49055,1216,Water Reporter,Team,True,1216.0,Water Reporter,Team,863,Swimming Conditions,d0edd64e15a8916b,J30,James River at Scottsville
91225f7c78de8627,2013-08-22 00:00:00.000000,23.5,,,,,,,,0.0,34.0,,,,,6.6,24.0,37.6661,-77.888811,1216,Water Reporter,Team,True,1216.0,Water Reporter,Team,863,Swimming Conditions,d0edd64e15a8916b,J25,James River at Maidens
ba4e9122d9a3f8c9,2013-08-22 00:00:00.000000,26.0,,,,,,,,2.0,67.0,,,,,6.76,24.5,37.534353,-77.445372,1216,Water Reporter,Team,True,1216.0,Water Reporter,Team,863,Swimming Conditions,d0edd64e15a8916b,J20,James River at Tredegar Beach
f0325fce7616db40,2013-08-22 00:00:00.000000,27.0,,,,,,,,0.0,34.0,,,,,12.6,26.5,37.2239,-76.788613,1216,Water Reporter,Team,True,1216.0,Water Reporter,Team,863,Swimming Conditions,d0edd64e15a8916b,J05,James River at Jamestown Beach
f05393caf3d1df5b,2013-08-22 00:00:00.000000,25.0,,,,,,,,3.0,100.0,,,,,6.75,24.0,37.530947,-77.431925,1216,Water Reporter,Team,True,1216.0,Water Reporter,Team,863,Swimming Conditions,d0edd64e15a8916b,J15,
f3b0bb2d8760fe99,2013-08-22 00:00:00.000000,26.5,,,,,,,,16.0,534.0,,,,,3.52,25.5,37.311187,-77.297991,1216,Water Reporter,Team,True,1216.0,Water Reporter,Team,863,Swimming Conditions,d0edd64e15a8916b,A02,Appomattox River at Hopewell
0dbbbb68b827c33e,2013-08-29 00:00:00.000000,26.0,,,,,,,,0.0,34.0,,,,,4.31,25.0,37.6661,-77.888811,1216,Water Reporter,Team,True,1216.0,Water Reporter,Team,863,Swimming Conditions,d0edd64e15a8916b,J25,James River at Maidens
19bd8072e78f9a61,2013-08-29 00:00:00.000000,28.5,,,,,,,,1.0,34.0,,,,,1.3,26.0,37.797533,-78.49055,1216,Water Reporter,Team,True,1216.0,Water Reporter,Team,863,Swimming Conditions,d0edd64e15a8916b,J30,James River at Scottsville
24bd8a1d5dac3f75,2013-08-29 00:00:00.000000,26.0,,,,,,,,10.0,334.0,,,,,2.26,24.0,37.529933,-79.679078,1216,Water Reporter,Team,True,1216.0,Water Reporter,Team,863,Swimming Conditions,d0edd64e15a8916b,J40,James River at Buchanan
635c149b0a98cad8,2013-08-29 00:00:00.000000,25.0,,,,,,,,6.0,200.0,,,,,5.7,25.0,37.534353,-77.445372,1216,Water Reporter,Team,True,1216.0,Water Reporter,Team,863,Swimming Conditions,d0edd64e15a8916b,J20,James River at Tredegar Beach
69a0e2f734d22ee9,2013-08-29 00:00:00.000000,28.0,,,,,,,,1.0,34.0,,,,,1.77,25.0,37.41605,-79.13675,1216,Water Reporter,Team,True,1216.0,Water Reporter,Team,863,Swimming Conditions,d0edd64e15a8916b,J35,James River at Lynchburg
789dc543ef3851a2,2013-08-29 00:00:00.000000,25.0,,,,,,,,5.0,134.0,,,,,5.25,25.0,37.530947,-77.431925,1216,Water Reporter,Team,True,1216.0,Water Reporter,Team,863,Swimming Conditions,d0edd64e15a8916b,J10,James River at 14th Street
876bd88d367c9086,2013-08-29 00:00:00.000000,24.9,,,,,,,,9.0,300.0,,,,,1.83,25.2,37.311187,-77.297991,1216,Water Reporter,Team,True,1216.0,Water Reporter,Team,863,Swimming Conditions,d0edd64e15a8916b,A02,Appomattox River at Hopewell
b87d232a7b60cafd,2013-08-29 00:00:00.000000,24.6,,,,,,,,2.0,67.0,,,,,7.91,26.0,37.316523,-77.273569,1216,Water Reporter,Team,True,1216.0,Water Reporter,Team,863,Swimming Conditions,d0edd64e15a8916b,A01,Appomattox River at City Point
c34a26f7bdd79379,2013-08-29 00:00:00.000000,25.0,,,,,,,,2.0,67.0,,,,,5.57,25.0,37.534353,-77.445372,1216,Water Reporter,Team,True,1216.0,Water Reporter,Team,863,Swimming Conditions,d0edd64e15a8916b,J20,James River at Tredegar Beach
ea62513108aef84a,2013-08-29 00:00:00.000000,26.0,,,,,,,,1.0,34.0,,,,,8.16,26.0,37.2239,-76.788613,1216,Water Reporter,Team,True,1216.0,Water Reporter,Team,863,Swimming Conditions,d0edd64e15a8916b,J05,James River at Jamestown Beach
538dc25a47f0dc48,2014-02-20 00:00:00.000000,17.0,,,,,,,,1.0,34.0,,,,,,5.0,37.233842,-77.412567,1216,Water Reporter,Team,True,1216.0,Water Reporter,Team,863,Swimming Conditions,d0edd64e15a8916b,A03,Appomattox River at Petersburg
8e73faebd2016929,2014-02-27 00:00:00.000000,6.0,,,,,,,,0.0,34.0,,,,,,6.0,37.233842,-77.412567,1216,Water Reporter,Team,True,1216.0,Water Reporter,Team,863,Swimming Conditions,d0edd64e15a8916b,A03,Appomattox River at Petersburg
a3d62155630dd669,2014-03-06 00:00:00.000000,4.0,,,,,,,,8.0,267.0,,,,,,6.0,37.233842,-77.412567,1216,Water Reporter,Team,True,1216.0,Water Reporter,Team,863,Swimming Conditions,d0edd64e15a8916b,A03,Appomattox River at Petersburg
d9587c23cfa28e17,2014-03-13 00:00:00.000000,7.0,,,,,,,,0.0,34.0,,,,,,6.5,37.233842,-77.412567,1216,Water Reporter,Team,True,1216.0,Water Reporter,Team,863,Swimming Conditions,d0edd64e15a8916b,A03,Appomattox River at Petersburg
03977d23954ec8eb,2014-03-20 00:00:00.000000,19.0,,,,,,,,0.0,34.0,,,,,,11.0,37.233842,-77.412567,1216,Water Reporter,Team,True,1216.0,Water Reporter,Team,863,Swimming Conditions,d0edd64e15a8916b,A03,Appomattox River at Petersburg
0abe61ef16d64b5b,2014-03-27 00:00:00.000000,10.0,,,,,,,,0.0,34.0,,,,,,9.0,37.233842,-77.412567,1216,Water Reporter,Team,True,1216.0,Water Reporter,Team,863,Swimming Conditions,d0edd64e15a8916b,A03,Appomattox River at Petersburg
225a5888f5421afc,2014-04-03 00:00:00.000000,22.0,,,,,,,,0.0,34.0,,,,,,11.5,37.233842,-77.412567,1216,Water Reporter,Team,True,1216.0,Water Reporter,Team,863,Swimming Conditions,d0edd64e15a8916b,A03,Appomattox River at Petersburg
066e1d26001f0389,2014-04-08 00:00:00.000000,19.0,,,,,,,,10.0,334.0,,,,,9.78,14.0,37.534353,-77.445372,1216,Water Reporter,Team,True,1216.0,Water Reporter,Team,863,Swimming Conditions,d0edd64e15a8916b,J20,James River at Tredegar Beach
d7c08132fd9e7100,2014-04-10 00:00:00.000000,21.0,,,,,,,,2.0,67.0,,,,,,6.0,37.233842,-77.412567,1216,Water Reporter,Team,True,1216.0,Water Reporter,Team,863,Swimming Conditions,d0edd64e15a8916b,A03,Appomattox River at Petersburg
79450af99b18d485,2014-04-17 00:00:00.000000,14.0,,,,,,,,1.0,34.0,,,,,,16.0,37.233842,-77.412567,1216,Water Reporter,Team,True,1216.0,Water Reporter,Team,863,Swimming Conditions,d0edd64e15a8916b,A03,Appomattox River at Petersburg
3703362234b5efe5,2014-05-15 00:00:00.000000,27.0,,,,,,,,1.0,34.0,,,,,10.57,22.0,37.233842,-77.412567,1216,Water Reporter,Team,True,1216.0,Water Reporter,Team,863,Swimming Conditions,d0edd64e15a8916b,A03,Appomattox River at Petersburg
13f60d3fbfb1168a,2014-05-22 00:00:00.000000,20.0,,,,,,,,1.0,34.0,,,,,4.98,-9.0,37.797533,-78.49055,1216,Water Reporter,Team,True,1216.0,Water Reporter,Team,863,Swimming Conditions,d0edd64e15a8916b,J30,James River at Scottsville
3f6f3fe0e3b2b06f,2014-05-22 00:00:00.000000,25.5,,,,,,,,5.0,167.0,,,,,22.0,21.0,37.316523,-77.273569,1216,Water Reporter,Team,True,1216.0,Water Reporter,Team,863,Swimming Conditions,d0edd64e15a8916b,A01,Appomattox River at City Point
604dc36c6fa99da2,2014-05-22 00:00:00.000000,26.0,,,,,,,,4.0,134.0,,,,,2.17,19.0,37.529933,-79.679078,1216,Water Reporter,Team,True,1216.0,Water Reporter,Team,863,Swimming Conditions,d0edd64e15a8916b,J40,James River at Buchanan
6a9c6667d0cf5d6e,2014-05-22 00:00:00.000000,27.0,,,,,,,,1.0,100.0,,,,,15.3,20.0,37.534353,-77.445372,1216,Water Reporter,Team,True,1216.0,Water Reporter,Team,863,Swimming Conditions,d0edd64e15a8916b,J20,James River at Tredegar Beach
6eea25c2d8df612a,2014-05-22 00:00:00.000000,24.5,,,,,,,,6.0,200.0,,,,,3.78,18.5,37.753461,-79.392316,1216,Water Reporter,Team,True,1216.0,Water Reporter,Team,863,Swimming Conditions,d0edd64e15a8916b,M05,Maury River at Ben Salem Wayside
70476e2f3a47209a,2014-05-22 00:00:00.000000,24.5,,,,,,,,1.0,34.0,,,,,9.45,23.0,37.55197,-77.271146,1216,Water Reporter,Team,True,1216.0,Water Reporter,Team,863,Swimming Conditions,d0edd64e15a8916b,C05,Chickahominy at Grapevine Bridge
723dce9b68dcc9ae,2014-05-22 00:00:00.000000,28.0,,,,,,,,2.0,67.0,,,,,13.5,21.5,37.530947,-77.431925,1216,Water Reporter,Team,True,1216.0,Water Reporter,Team,863,Swimming Conditions,d0edd64e15a8916b,J15,
88ae8a8c69bd38f7,2014-05-22 00:00:00.000000,32.0,,,,,,,,6.0,200.0,,,,,19.3,24.0,37.518597,-77.416635,1216,Water Reporter,Team,True,1216.0,Water Reporter,Team,863,Swimming Conditions,d0edd64e15a8916b,J08,James River at Rocketts Landing
89b74fc7ac050dad,2014-05-22 00:00:00.000000,24.5,,,,,,,,0.0,34.0,,,,,6.21,17.1,37.41605,-79.13675,1216,Water Reporter,Team,True,1216.0,Water Reporter,Team,863,Swimming Conditions,d0edd64e15a8916b,J35,James River at Lynchburg
a76736f73cd3f364,2014-05-22 00:00:00.000000,27.0,,,,,,,,45.0,1534.0,,,,,12.2,20.0,37.530947,-77.431925,1216,Water Reporter,Team,True,1216.0,Water Reporter,Team,863,Swimming Conditions,d0edd64e15a8916b,J10,James River at 14th Street
aa563e82e60cb52d,2014-05-22 00:00:00.000000,26.7,,,,,,,,1.0,34.0,,,,,,,37.233842,-77.412567,1216,Water Reporter,Team,True,1216.0,Water Reporter,Team,863,Swimming Conditions,d0edd64e15a8916b,A03,Appomattox River at Petersburg
bc2233f62477b278,2014-05-22 00:00:00.000000,28.2,,,,,,,,2.0,67.0,,,,,14.05,21.0,37.6661,-77.888811,1216,Water Reporter,Team,True,1216.0,Water Reporter,Team,863,Swimming Conditions,d0edd64e15a8916b,J25,James River at Maidens
eb0231f2059ff8de,2014-05-23 00:00:00.000000,19.0,,,,,,,,0.0,34.0,,,,,12.1,22.0,37.2239,-76.788613,1216,Water Reporter,Team,True,1216.0,Water Reporter,Team,863,Swimming Conditions,d0edd64e15a8916b,J05,James River at Jamestown Beach
0f88fde65f85905c,2014-05-29 00:00:00.000000,20.0,,,,,,,,0.0,34.0,,,,,4.09,23.0,37.41605,-79.13675,1216,Water Reporter,Team,True,1216.0,Water Reporter,Team,863,Swimming Conditions,d0edd64e15a8916b,J35,James River at Lynchburg
1fc591af62910f67,2014-05-29 00:00:00.000000,21.0,,,,,,,,2.0,67.0,,,,,4.04,24.0,37.518597,-77.416635,1216,Water Reporter,Team,True,1216.0,Water Reporter,Team,863,Swimming Conditions,d0edd64e15a8916b,J08,James River at Rocketts Landing
1fd88673a7522d43,2014-05-29 00:00:00.000000,18.5,,,,,,,,16.0,534.0,,,,,12.1,22.5,37.6661,-77.888811,1216,Water Reporter,Team,True,1216.0,Water Reporter,Team,863,Swimming Conditions,d0edd64e15a8916b,J25,James River at Maidens
304f0b1cd1c6c062,2014-05-29 00:00:00.000000,20.0,,,,,,,,2.0,67.0,,,,,5.58,24.0,37.530947,-77.431925,1216,Water Reporter,Team,True,1216.0,Water Reporter,Team,863,Swimming Conditions,d0edd64e15a8916b,J10,James River at 14th Street
865fbe68c897944a,2014-05-29 00:00:00.000000,20.0,,,,,,,,1.0,34.0,,,,,7.16,23.5,37.530947,-77.431925,1216,Water Reporter,Team,True,1216.0,Water Reporter,Team,863,Swimming Conditions,d0edd64e15a8916b,J15,
da736ab5dfabec56,2014-05-29 00:00:00.000000,19.0,,,,,,,,0.0,34.0,,,,,18.1,24.0,37.316523,-77.273569,1216,Water Reporter,Team,True,1216.0,Water Reporter,Team,863,Swimming Conditions,d0edd64e15a8916b,A01,Appomattox River at City Point
e4db17cb6834337b,2014-05-29 00:00:00.000000,20.0,,,,,,,,12.0,400.0,,,,,2.86,20.1,37.753461,-79.392316,1216,Water Reporter,Team,True,1216.0,Water Reporter,Team,863,Swimming Conditions,d0edd64e15a8916b,M05,Maury River at Ben Salem Wayside
e75ecaad08e603c4,2014-05-29 00:00:00.000000,20.0,,,,,,,,0.0,34.0,,,,,12.4,22.0,37.233842,-77.412567,1216,Water Reporter,Team,True,1216.0,Water Reporter,Team,863,Swimming Conditions,d0edd64e15a8916b,A03,Appomattox River at Petersburg
ebd35f0aab4d9e97,2014-05-29 00:00:00.000000,17.2,,,,,,,,3.0,100.0,,,,,3.39,-9.0,37.797533,-78.49055,1216,Water Reporter,Team,True,1216.0,Water Reporter,Team,863,Swimming Conditions,d0edd64e15a8916b,J30,James River at Scottsville
f95069d4f4a71559,2014-05-29 00:00:00.000000,20.0,,,,,,,,1.0,100.0,,,,,6.63,23.0,37.534353,-77.445372,1216,Water Reporter,Team,True,1216.0,Water Reporter,Team,863,Swimming Conditions,d0edd64e15a8916b,J20,James River at Tredegar Beach
f9692ab0762f89b4,2014-05-29 00:00:00.000000,25.0,,,,,,,,10.0,334.0,,,,,3.07,22.0,37.529933,-79.679078,1216,Water Reporter,Team,True,1216.0,Water Reporter,Team,863,Swimming Conditions,d0edd64e15a8916b,J40,James River at Buchanan
9e24402c6fe9f6e3,2014-05-30 00:00:00.000000,26.0,,,,,,,,1.0,34.0,,,,,12.2,22.6,37.2239,-76.788613,1216,Water Reporter,Team,True,1216.0,Water Reporter,Team,863,Swimming Conditions,d0edd64e15a8916b,J05,James River at Jamestown Beach
00efaf92ac93b7cf,2014-06-05 00:00:00.000000,29.0,,,,,,,,16.0,534.0,,,,,2.79,25.0,37.529933,-79.679078,1216,Water Reporter,Team,True,1216.0,Water Reporter,Team,863,Swimming Conditions,d0edd64e15a8916b,J40,James River at Buchanan
06465d7b97c6ae1e,2014-06-05 00:00:00.000000,24.0,,,,,,,,5.0,167.0,,,,,2.43,25.0,37.530947,-77.431925,1216,Water Reporter,Team,True,1216.0,Water Reporter,Team,863,Swimming Conditions,d0edd64e15a8916b,J10,James River at 14th Street
1576318ce2b600a6,2014-06-05 00:00:00.000000,25.2,,,,,,,,8.0,267.0,,,,,4.07,24.1,37.753461,-79.392316,1216,Water Reporter,Team,True,1216.0,Water Reporter,Team,863,Swimming Conditions,d0edd64e15a8916b,M05,Maury River at Ben Salem Wayside
32ca585b3e23fcff,2014-06-05 00:00:00.000000,24.0,,,,,,,,2.0,67.0,,,,,2.91,24.5,37.530947,-77.431925,1216,Water Reporter,Team,True,1216.0,Water Reporter,Team,863,Swimming Conditions,d0edd64e15a8916b,J15,
402bb32209949388,2014-06-05 00:00:00.000000,26.0,,,,,,,,1.0,34.0,,,,,30.2,27.5,37.2239,-76.788613,1216,Water Reporter,Team,True,1216.0,Water Reporter,Team,863,Swimming Conditions,d0edd64e15a8916b,J05,James River at Jamestown Beach
567d8b43893cd27d,2014-06-05 00:00:00.000000,19.0,,,,,,,,3.0,100.0,,,,,12.6,24.0,37.55197,-77.271146,1216,Water Reporter,Team,True,1216.0,Water Reporter,Team,863,Swimming Conditions,d0edd64e15a8916b,C05,Chickahominy at Grapevine Bridge
5f30dafdd53cc3a3,2014-06-05 00:00:00.000000,26.5,,,,,,,,6.0,200.0,,,,,3.44,23.5,37.41605,-79.13675,1216,Water Reporter,Team,True,1216.0,Water Reporter,Team,863,Swimming Conditions,d0edd64e15a8916b,J35,James River at Lynchburg
6bce62e9b5716944,2014-06-05 00:00:00.000000,28.0,,,,,,,,10.0,334.0,,,,,9.47,26.0,37.233842,-77.412567,1216,Water Reporter,Team,True,1216.0,Water Reporter,Team,863,Swimming Conditions,d0edd64e15a8916b,A03,Appomattox River at Petersburg
7089518c40f88ac1,2014-06-05 00:00:00.000000,24.0,,,,,,,,5.0,167.0,,,,,2.67,23.5,37.518597,-77.416635,1216,Water Reporter,Team,True,1216.0,Water Reporter,Team,863,Swimming Conditions,d0edd64e15a8916b,J08,James River at Rocketts Landing
75d558b97e1c630b,2014-06-05 00:00:00.000000,25.0,,,,,,,,4.0,134.0,,,,,10.71,26.0,37.55197,-77.271146,1216,Water Reporter,Team,True,1216.0,Water Reporter,Team,863,Swimming Conditions,d0edd64e15a8916b,C05,Chickahominy at Grapevine Bridge
a464120ed0e3c223,2014-06-05 00:00:00.000000,26.0,,,,,,,,7.0,234.0,,,,,3.96,26.5,37.534353,-77.445372,1216,Water Reporter,Team,True,1216.0,Water Reporter,Team,863,Swimming Conditions,d0edd64e15a8916b,J20,James River at Tredegar Beach
a7c4b87fe5e64ad7,2014-06-05 00:00:00.000000,27.0,,,,,,,,1.0,34.0,,,,,3.61,27.0,37.6661,-77.888811,1216,Water Reporter,Team,True,1216.0,Water Reporter,Team,863,Swimming Conditions,d0edd64e15a8916b,J25,James River at Maidens
ad9f9649a2b35887,2014-06-05 00:00:00.000000,25.1,,,,,,,,1.0,34.0,,,,,1.41,25.5,37.797533,-78.49055,1216,Water Reporter,Team,True,1216.0,Water Reporter,Team,863,Swimming Conditions,d0edd64e15a8916b,J30,James River at Scottsville
2ddca4b1a6034e23,2014-06-06 00:00:00.000000,25.5,,,,,,,,14.0,467.0,,,,,13.1,25.2,37.316523,-77.273569,1216,Water Reporter,Team,True,1216.0,Water Reporter,Team,863,Swimming Conditions,d0edd64e15a8916b,A01,Appomattox River at City Point
0d914d673e38b18d,2014-06-12 00:00:00.000000,27.5,,,,,,,,133.0,4434.0,,,,,11.9,26.0,37.55197,-77.271146,1216,Water Reporter,Team,True,1216.0,Water Reporter,Team,863,Swimming Conditions,d0edd64e15a8916b,C05,Chickahominy at Grapevine Bridge
1db4d0676f8443b8,2014-06-12 00:00:00.000000,24.8,,,,,,,,6.0,200.0,,,,,4.46,24.1,37.753461,-79.392316,1216,Water Reporter,Team,True,1216.0,Water Reporter,Team,863,Swimming Conditions,d0edd64e15a8916b,M05,Maury River at Ben Salem Wayside
3387606f0d118ee2,2014-06-12 00:00:00.000000,23.0,,,,,,,,30.0,1000.0,,,,,2.88,26.0,37.530947,-77.431925,1216,Water Reporter,Team,True,1216.0,Water Reporter,Team,863,Swimming Conditions,d0edd64e15a8916b,J10,James River at 14th Street
37efadf667cb5c95,2014-06-12 00:00:00.000000,25.0,,,,,,,,4.0,134.0,,,,,6.41,26.0,37.233842,-77.412567,1216,Water Reporter,Team,True,1216.0,Water Reporter,Team,863,Swimming Conditions,d0edd64e15a8916b,A03,Appomattox River at Petersburg
